text,label
再次抽奖限量礼物;现在提现限量红包;赠送;rabbit_lay;guochang;btnAgain;morebackBtnTop;BackgroundVictory,1
BootContent;轻松获得大量代金券;轻松获取奖品,1
速度领取海量礼物,1
+10分钟;自动获得奖励;Img_sy_ld,1
现在提现翻倍宝箱,1
qqBox;ic_dy;轻松获取翻倍代金券,1
btnAdBuy;限时获取免费红包,1
限时分享更多惊喜;限时分享更多代金券,1
wcoJ6FbWdYIMnrlU;立刻领取免费大礼;jTblYeDxUqca,1
立马获得更多装备,1
限时提现更多财富;现在收集限量财富,1
再次提现双倍收益;再次领取免费礼品;UI_gx_1,1
立刻收集翻倍惊喜;btnBuy,1
地区;taimian;马上抽奖大量金币,1
点点我解锁优惠,1
自动领取双倍财富,1
AN_FUHUOGUANBI;速度提现翻倍收益;UpgradeBoxSelected<Sprite>;立马解锁大量奖品;粒子动画;实例_按钮_每日争霸;LogOutGuideContent;page,1
限时复活2倍装备,1
速度得到双倍收益;速度复活2倍宝箱,1
cangku;ANS2;限时获取更多收益;plus;hero_3;都迷失了自我;clearStarCountLabel;马上抽奖双倍福利,1
立刻抽奖双倍金币;拖动彩色卡纸放入洞中戳成花朵;现在复活双倍金币,1
getreward;自动点击2倍礼品;速度抽奖双倍红包,1
点击分享奖励,1
得到金币,1
自动点击更多礼物;scroll;清理耳朵,1
限时复活免费代金券;快速获得现金,1
BtnLable;Button - Slot;快速领取限量收益,1
快速领取翻倍金币;快来点击海量收益;levelBtn;toStart;e7KZaAIcmWuSif;本游戏由 深圳市益欣网络科技有限公司 开发;New RichText1;LobbyView,1
再次得到翻倍金币,1
速度点击2倍装备;homeIconGame01,1
现在抽奖装备;快来获得限量红包,1
快来分享翻倍礼物,1
现在提现大量礼品;xz,1
快来购买免费奖励;texture,1
限时提现大量优惠;y;限时解锁礼物,1
轻松购买奖励,1
限时收集翻倍现金;NoBuff;轻松复活海量金币,1
轻松复活海量奖励;匹配成功，等到房主确认进入游戏;ios;gun;victoryWindow;professional;chengjiu-zi-tongguanjiangli;现在得到翻倍礼品,1
夏日之星;UserLoginRegister;btnClickAd;存档;ADAddMoneyButton;输入房间号;限时得到大量收益;KkDd7YoyKjVaUL2r,1
node_top;BlockItem;快点我领取福利,1
马上解锁大量财富;endLabel,1
轻松领取免费代金券;Music1;DetailPutButtonLabel;btn yes;paused;starButton3;line_leaderboard;左按钮,1
自动解锁更多代金券;friendlyPnl;最短耗时:,1
再次解锁海量惊喜;二品内阁学士,1
点击机会,1
速度解锁翻倍财富;轻松复活2倍福利,1
L;马上提现大量红包;lookQunBtn,1
kin_2;轻松领取免费礼品;轻松获取机会,1
100BALLS;现在得到双倍代金券;insertAd,1
自动抽奖海量大礼;州长加特林;马上领取海量收益,1
立马解锁限量装备;activeTab;carrot,1
此处获取宝箱;switchDailyRank,1
tongyong-tb-shengming;png_pop_close;快速抽奖海量奖励,1
限时解锁2倍礼物,1
轻松提现更多装备;马上抽奖更多优惠,1
BtnStrat;快速分享海量装备;Foundation_Button_Small,1
点我获取装备;快来购买大量福利,1
StartContainer;限时分享限量福利,1
收集机会;ui_XuanGuan;BoxItem;chooseBonusCard;WordView;hengfu;nativeBannerClose;autoplay,1
立马复活2倍财富;立马解锁双倍红包,1
得到机会,1
lixian_jiangli_ui;unlimited_text_title;coinbg2;homeBtn;版本投票;快速收集海量现金;PopupGetBoom;MAINMENU,1
快速得到大礼;快来复活免费宝箱,1
DiamondBackground;标签_加步数;AppRating;lb_6;p8zd27VBZahU;速度点击惊喜;tiaozhan;Window,1
dailyPackageLayer;icon_gxhd;限时获取免费代金券,1
马上获取更多奖励;BtnCloseControl;WcbfIj4X7t1,1
自动分享限量奖励;waichu,1
速度领取限量奖品;panel,1
快速解锁免费代金券;stool4;configAdress,1
速度抽奖;自动领取大量大礼,1
快速复活翻倍代金券;现在复活海量宝箱,1
快来解锁2倍大礼;inviteFriBtn;这边点击大礼,1
限时获得更多收益;立马抽奖翻倍机会,1
马上收集代金券,1
minLayer;WinLabel;CurLang;现在抽奖大量礼物;医疗用品医疗;progressBg;qixi4,1
over (3);facemask_y;快来得到礼物,1
快来获得大量福利;button_buy,1
马上提现2倍惊喜;马上分享奖品;Label copy,1
按钮话费竞拍<Sprite>;现在购买免费优惠;zhuanPan,1
HomeBar;快来抽奖更多机会,1
快速得到翻倍奖品;现在购买更多福利,1
redGameName;快来获取更多奖品;pop_text1_player;限时抽奖翻倍财富;ClueBtn;xit-2;UpgradeBoxSelected<Sprite>;列表,1
再次提现免费金币,1
轻松提现惊喜;nkatu8;马上购买海量奖品,1
马上复活海量宝箱,1
快速获得海量优惠;立刻领取更多红包,1
successImg;快来获取限量现金;kin4,1
速度分享更多奖励,1
轻松得到奖品;快速复活更多奖品,1
快速复活免费代金券;new_game_btn;再次得到翻倍奖励,1
快来得到2倍奖品,1
快速提现免费红包;立刻购买更多奖励,1
huidi;joe10_pinkrain;Foundation_Button_Small;现在分享大量惊喜;touchNode;target;Frame_4,1
label<Label>;速度获得翻倍金币;loadLabel,1
btn_Txt_fhsy;rankbtn;快来领取2倍财富;GameBoxIcon2;GsTp591vrMc;马上分享惊喜;一刀切,1
再次购买限量福利;自动领取大量财富,1
cancel;clock;轻松点击2倍代金券,1
joe_arrow1;速度购买更多大礼,1
现在收集限量奖励,1
限时得到收益,1
立马点击双倍惊喜,1
快来解锁2倍红包,1
快来解锁翻倍大礼;节点;再次获得限量奖励,1
轻松解锁更多大礼;再次收集免费装备,1
btn-play-w-friends;快来获取限量惊喜,1
CheckInItem_3;轻松购买大量礼品;马上获取,1
限时得到更多大礼;快来收集翻倍代金券;Mission,1
STWBase;快速点击翻倍礼品;point_a;enemy;fREsZvYSkNwrX50;newtxt;zzereward_month_icon_energy copy;自动抽奖翻倍红包,1
RedEnvelopesUI;pop;提现此处,1
priceBG;DialogSetup;轻松点击限量机会,1
再次抽奖更多现金;速度购买更多金币,1
立马领取大量宝箱;leaveNode;限时领取现金;musicOff;领道具;rankbtn;sprKhung;Contrato de Serviços do Usuário,1
jianbao;buyAd;限时获取2倍礼品,1
轻松得到免费收益;现在收集限量惊喜,1
agent5_cellphone;using;快速获取双倍宝箱;ui_js_shengli5;问题2;youxizhongxi-bt;再次获取礼物;mangda (7),1
Glow;现在获取限量惊喜;btn_qiangHua,1
轻松复活更多宝箱,1
label_restart;hitInfoView;rightArrow;btn_more;再次抽奖大量奖品;前往挑战;buyVipBtn,1
立马复活2倍福利,1
BtnRotaition;RankingText;自动提现财富,1
toolRemoveNum;轻松解锁大量惊喜;我们能复合吗？,1
yinsiPanel;马上获取海量金币,1
女孩界面;轻松解锁免费金币,1
点点我收集奖励,1
速度复活限量装备;快来购买海量福利;scrollTemp,1
现在领取2倍福利;立刻提现大量奖励,1
btnOppo;轻松收集2倍代金券,1
dailyBtn;这里获取宝箱,1
快点我购买收益,1
速度分享海量机会,1
Gift;轻松领取双倍宝箱,1
快来得到大量红包;看完视频后，选择你想要掷出的点数;速度解锁2倍现金,1
title_node;奖励在这边,1
自动得到金币;v:1.0.0,1
立刻收集大量奖品;快来点击更多优惠,1
快来提现大量礼物;black;这边解锁红包,1
skip;Button_4_ad;midd;UnlockRewardPanel;武器;BqySKm4LGnBDo3;save_image;限时复活海量机会,1
closeMask;LvIcon;mouse_dian;beginBtn;底板上的深色框;再次解锁更多福利;gameplayIntroduced;立马获取免费金币,1
ncRusTEtF95q;马上得到免费礼物,1
速度获取2倍红包,1
kongtou;home_12;clickBtn7;自动抽奖惊喜;随机开始;tipword;pop_AchievePanel,1
大量机会;自动解锁翻倍现金;tip3,1
快来分享礼物;bg_1_up,1
Your score;快速收集更多红包,1
快来得到免费红包;现在收集海量惊喜,1
LevelBtn;xSKsGMXbV41rRt8y;main_levelbg01;di Coin Pet;ServerList;快点我购买财富;tucao;cuodao,1
btn-def;立马获得限量财富,1
btnTips;速度复活双倍代金券,1
这里领取礼物,1
现在复活海量收益,1
Buy;这里领取现金;限时得到双倍大礼,1
立刻获得更多金币,1
title-03;lineSkin_y;结算图片;初始提示;这边抽奖惊喜;lblVibrate;ques label,1
BtnRMB;bofangtubiao;轻松复活海量红包,1
现在收集海量奖励;立刻领取海量代金券,1
快来获取双倍红包,1
Ui;Landscape;wait;ChessBoard;立马点击2倍奖品;按钮1_跳过本关_01;轻松领取双倍奖励,1
GameScene;现在复活大量福利,1
立马分享海量装备;快速获得免费现金,1
快来得到更多优惠;马上分享限量金币,1
frameText;快速提现翻倍代金券,1
限时分享2倍装备;rollBtn;快速获取限量惊喜,1
点我领取福利;gamestart;GAME,1
jkzg;速度抽奖限量奖品,1
点点我抽奖礼物;快速复活大量礼物,1
速度领取代金券;c4安装时间;再次解锁海量金币,1
限时购买海量财富;马上购买双倍金币,1
点点我获取奖品;descript;轻松抽奖现金,1
switchSceneAction;速度购买海量大礼,1
MsgTips;spriteIcon;马上抽奖礼品,1
快来抽奖限量大礼,1
自动解锁海量宝箱;现在收集海量惊喜,1
速度获得免费代金券,1
轻松领取双倍财富;帽子位置;快速点击2倍优惠,1
mupai;CurrentMoney;kaishiUI;btnAppBox;btnWatchAds;使用中;快速抽奖免费宝箱;banka1,1
限时得到金币;速度获取双倍奖品;time_box_btn,1
轻松分享更多代金券,1
buttonSee;快速点击免费装备;现在领取2倍金币,1
再次购买奖励,1
立刻提现免费礼物,1
xinxi;立马领取免费奖励,1
自动获得双倍红包;countDownLab;轻松点击翻倍礼品,1
NativeAd;SeasonTitleBG;速度领取双倍收益,1
这边复活金币,1
限时解锁翻倍惊喜;wPoRpyG25u4,1
group_ph_btn;限时收集双倍惊喜;双倍代金券,1
现在获取大量宝箱;这里购买代金券,1
轻松获取双倍宝箱;G5eHaEVi3sZG4nyo,1
popWin;限时得到现金,1
再次获得限量装备,1
马上获取海量代金券,1
再次购买翻倍现金;GetLife,1
btn_game_tool;Розыгрыш!;立马收集双倍奖品,1
拥有数量:;Food_Back;自动收集大礼,1
点点我购买机会;HtoEPsKdzmCTWb;嵌套井字棋;立马获取金币;score-3;联系方式;lou_7;ToggleArr1,1
自动复活2倍大礼;value3;video_2,1
立刻收集翻倍奖品;速度解锁大礼,1
立刻购买2倍宝箱;此处分享财富,1
快来购买更多福利;deathdown,1
再次抽奖宝箱;tisi;gamefail;advButton;yxn_dk_shiJian;快速复活免费奖品;taskBg;btnGree,1
快来收集2倍福利;限时解锁限量宝箱,1
香蕉;轻松复活更多礼品;sokobanLevelItem,1
轻松得到限量红包;自动提现2倍奖品;txt_phone,1
立马获取翻倍红包;现在收集翻倍奖励,1
点击抽奖金币;立马得到翻倍代金券,1
再次点击海量福利;速度分享海量宝箱;Arrow1,1
她会喜欢我吗？;zDailySignPanelNuanDDUpm;doubleBtn;增加任务5;立马获得限量红包;立刻解锁翻倍装备;franceTropy4Full;zDiamondControlNuanNWm,1
shake;快速抽奖限量礼品;ShuiGuoPos,1
RichText;快速得到双倍机会;maxZIndex,1
这里收集奖励;tanChuang_dk_zaiXianJiangLi;快来获得翻倍装备,1
gdjcBtn;再次分享更多代金券;轻松抽奖大量金币,1
tIlYOPFjqzci;BtnAuido;画出神器，击杀;轻松复活翻倍红包;自动获得限量代金券;yhxy_ui;大蓝;ntumunu1,1
再次得到奖品;qiehuan;npc_dh_ske,1
轻松收集2倍惊喜;现在购买2倍惊喜,1
ArmorDesc;sixClear;现在领取限量惊喜;btnResume;CG;couponButton;Label - name;快速点击2倍装备,1
点点我获得现金;现在解锁大量装备,1
快速领取大量财富;LeftPin;selectNode,1
限时分享翻倍现金;info_bg;lblnewprice,1
再次抽奖惊喜;btn_Help;PicShow;马上分享限量奖励;chess;hSNiDmYcGPT6hB;foe;好运保佑,1
btn_info;现在领取2倍礼品;快点我解锁福利,1
自动分享更多优惠,1
轻松抽奖双倍奖励,1
idiom_wldh_flag;BtnBreak;native_6;自动解锁免费优惠;去分享;xinxi1;ring0,1
smoke_4;honorIcon;速度得到大量代金券,1
再次提现福利;white_block copy;ptcWin;gridAdBtn;main_frame01;页_提示;frame2,1
这里抽奖金币;速度复活优惠,1
WaterTable;立马得到免费奖励;快来解锁翻倍奖励,1
快来获得翻倍代金券;再次收集大礼;ShuXingiiiccclllhhhnnnG,1
再次提现大量金币;速度复活现金,1
限时购买海量大礼,1
限时收集双倍礼物,1
立刻提现大量收益;立刻抽奖限量收益,1
此处分享礼物,1
轻松复活限量红包;VsHQUXASmIFw8K;jiangzhuo-31,1
自动得到2倍收益;point_a,1
马上获得宝箱;马上提现更多宝箱,1
快来获取限量装备;kufika_1,1
立刻获得代金券,1
速度复活更多礼品,1
"自动得到2倍宝箱;《健康游戏忠告》抵制不良游戏,拒绝盗版游戏。注意自我保护,谨防受骗上当。适度游戏益脑,沉迷游戏伤身。合理安排时间,享受健康生活。",1
限时收集礼物;box04;delFreeDiamond,1
轻松抽奖2倍收益;快速购买翻倍宝箱,1
再次获得双倍礼物;轻松抽奖免费金币,1
g30;快速购买大量代金券,1
再次分享大量礼品,1
MG_Btn;马上复活双倍收益,1
轻松收集更多机会;马上领取翻倍优惠,1
img_common_white<Sprite>;btn-close;toilet;OrentationBtns;new_game;选择界面2;轻松点击2倍现金;spinTime,1
label.10;马上得到海量惊喜;notice_mask;video_1;lostTime;zidanbuzu;name1;自动抽奖机会,1
速度得到限量宝箱;texr_open<Sprite>,1
再次抽奖更多财富;BtnCoin;马上分享更多奖品,1
btn_feedback;快来收集收益,1
限时复活限量礼品,1
btn_txt_share;快点我分享优惠,1
现在点击免费礼品;login_btn,1
立刻获取更多奖励;bgNode;快速得到代金券,1
重新开始UI;速度收集海量礼品;ad_anniu1,1
subTitle;快速解锁翻倍奖励;马上获得翻倍代金券,1
自动领取收益,1
立刻购买大礼;ReStartConfirm,1
立马点击海量礼物,1
快速得到大量收益;现在复活现金;item_node,1
立刻分享双倍收益;自动复活免费礼品,1
立马分享翻倍奖品;timeDes;GoSlider,1
mcX1r5qgPfMxRuo;点击购买奖励,1
限时抽奖大量收益;再次分享限量代金券;角色,1
快速解锁2倍机会,1
头像昵称;自动收集2倍福利;gcmgridclose,1
Static_Text;pauseBtn;btnok;O9kJWyo6DfiTe;prizelabel;自动得到大量奖励;扔气球,1
轻松抽奖翻倍现金;KKEqalu7Pe0X,1
马上分享翻倍收益,1
skipbutton;再次领取大量大礼;快速收集更多代金券,1
下一关;jump_normal;快速复活限量福利,1
这边收集代金券,1
快速获取大量宝箱,1
yunNode;btnLuckBag;shi4;熊大;huawei;马上购买2倍收益;普通模式,1
限时点击双倍礼品;再次得到大量奖品,1
lvLabel;立马解锁更多金币;shenqing,1
现在抽奖更多奖品;爱情;限时获得大量金币,1
rewardAD;GD;现在获取双倍礼品,1
轻松获得大量财富,1
立马解锁限量装备;层_全国争霸;自动获得双倍收益,1
我放弃了;bigMoney;w_5;btnEquip;立刻解锁奖品;Cover;限时提现限量礼品;Z7GXqCEzlsk,1
立马分享免费现金,1
马上收集限量代金券,1
自动抽奖2倍奖品;立刻得到免费惊喜,1
ListContainer;快来领取免费收益;loading-zi-djjryx;zhaochabaoxiang;快来点击双倍机会;Pause;fanchess,1
bt5;快来领取2倍财富,1
自动获取免费金币;立马获得更多现金,1
马上抽奖大量红包;BoxTaskRewardUI;轻松领取2倍财富,1
快速获得免费装备,1
分享奖励;答案框1;ItemShop,1
window_common;限时复活限量收益,1
ModeSelectEasy;立马领取翻倍代金券,1
立马解锁红包;btn_zhuangban;洗手液,1
现在购买双倍财富;els_gift_prop_view;cj_huochezhuizhu,1
马上分享装备;huan;现在点击双倍大礼,1
马上收集翻倍红包;retract;ItemSucessPopUp,1
btnTips;轻松解锁翻倍宝箱;争霸排行榜节点,1
快来解锁,1
popwin_invite_item;GameBg2;dice;score num;按钮财富榜;tipCountLab;快速抽奖限量红包,1
展示图;g;guide-info;立刻购买双倍收益;title<Label>;饼干;限时收集大量宝箱;awardLayer,1
现在购买2倍代金券;SlideBarRewardPanel,1
text_bg;monsters;nextpg;OnlineRewardIcon copy;关闭>;imgAchievementFlare@3x copy;再次领取双倍金币;ele,1
此处复活收益;再次领取更多红包,1
itemGame;joe_body1;轻松抽奖翻倍礼品;快来分享限量礼品;PromptView;lockItem;fail,1
fruits;lab_question;现在收集翻倍金币,1
马上提现限量奖励;еще раз;ON,1
u9RluTOCDiS;myWork;Panel4;wrong count;Permanent Delete Account;ClueBtn;快速得到金币,1
立马得到双倍礼物;立马领取翻倍红包,1
立马收集更多红包;文字游戏2;ntumunu18;Btn_AD_Fetch;BtnSignIn;b10;闯关红包,1
自动购买免费奖品;PlatformUtils,1
a42;Challenges;现在抽奖免费金币,1
LastLayer;快速点击2倍代金券;PopupBar,1
立马收集海量现金;Login everyday to receive various rewards!;快速解锁限量收益,1
点我抽奖收益;allActive,1
再次获得海量红包,1
nDay6;goodsFrame;立刻获得更多红包,1
马上收集限量宝箱;lobby_top_bg,1
立马购买免费宝箱;速度获得优惠,1
dikuang1;timeLabel2;share;G5eHaEVi3sZG4nyo;快速抽奖宝箱;方案1;iconic copy,1
自动购买2倍惊喜;adbtn;出来;zDiamondControlNuanNWm;星星福利社;zhuxiao;快来分享翻倍优惠,1
no11;giftUI;限量奖励;收集目标未达成;text_bg;deny;gz7;马上获取限量福利,1
立刻获取海量福利;starLabel;立刻提现免费机会;SplitBallBtn;道具挑战;qOLkGNCUj3oXatY;card_frame,1
这里复活奖品,1
马上分享海量优惠,1
点击获取金币;马上获得限量现金,1
ShareOrVideo;立刻复活大量现金;jump_btn,1
3 copy;现在抽奖双倍大礼;得到财富,1
限时点击现金;tapLogin;自动复活限量惊喜,1
tryPanel;速度解锁双倍机会,1
快来抽奖2倍礼品;快来分享,1
限时复活更多奖品;xishou;sprIcon,1
立刻解锁限量装备;anniu1;限时领取双倍宝箱,1
快来点击翻倍奖励;箭头;cutGame,1
propGet;现在分享更多礼品;betToggle;现在领取双倍礼物;mask2;qqBox;eA1bUe8jntYlOFE,1
快来点击现金,1
ocOe3YTEupd;速度分享2倍代金券,1
限时抽奖更多现金,1
快来购买双倍财富;限时收集翻倍大礼;chooseAI,1
立马购买限量财富,1
img_lingQu;getaward;c4拆除时间;快来获得海量机会;BtnLeaderBoard;KingComeBack3D_44;keysView,1
轻松提现海量奖品;立马获取2倍奖品,1
自动解锁双倍优惠;获得了,1
自动复活代金券;快速领取礼品,1
速度复活更多宝箱;马上获得更多奖品,1
返回首页;righteye;轻松分享双倍金币;快来抽奖2倍代金券;icon_mvpJiangLi;qwgk_wz_quweiguanka;friendCon;img_ColoringProgressBg,1
限时获得双倍现金;立马得到2倍优惠,1
轻松获得免费收益,1
快来领取更多惊喜,1
海量宝箱;btnCheck;快来得到更多奖励,1
pop (2);cur tickets;zhizhuangdi;coin_price;labJumpTimes;立马获得更多大礼;timeLabel;pop_AddSkinFragment,1
rightboard;快来提现2倍福利;立刻抽奖免费收益,1
进电梯;catBallBtn;速度获得免费金币,1
"btnPlayOtherGame2;Are you ready to participate in our tournament?In our tournament, you will compete on the same stage as gaming experts from around the world. If you have confidence in your skills, join the tournament and see how your abilities rank globally!;螡;自动分享大量现金;鞋子位置;PrivacyBtn;BtnGroud",1
立刻提现2倍金币;现在提现更多宝箱;hpStars,1
再次获取翻倍宝箱;rewardAD;立马得到限量奖品,1
此处获得优惠,1
快速获得双倍收益;dst;OzRWbZsc6mJ,1
快来解锁大量装备,1
快点我抽奖现金;tryBtn;立马得到2倍奖励,1
sprite_bg;LoadingPrefab;自动点击更多金币,1
DragBrick;马上点击大量宝箱;快来得到双倍礼物,1
快来抽奖翻倍礼品;zANdxQRW9m4VT,1
btnClearFive;富豪榜;setUICloseBtn;立刻复活双倍优惠;箭头;轻松解锁2倍奖励;FooterNode,1
分享装备;有效出价;购买财富,1
image_log;轻松收集限量现金;马上解锁更多礼物,1
singleRewardBtn;自动购买大量惊喜;轻松收集大量宝箱,1
马上收集2倍收益;立马解锁大量礼物,1
现在复活免费代金券;VideoDoubleAwardBtn;unlock_bg,1
此处获得奖励;node_win,1
快速收集更多财富;妈妈不见了;立刻收集更多金币,1
立刻购买大量财富;自动提现海量惊喜,1
tucao;ic_settings;tex_ok;RankNode;rankListBtns;FreeGifts;现在点击海量礼品,1
立马提现双倍财富,1
skinBoard;lb_GameName;zhenbaoge;快点我收集代金券;qixibg;RuleUI;rWeldotGm8Xj4q17;anim_poplight,1
马上复活大量机会;滑动框;立刻分享海量红包,1
MAINMENU;快速领取翻倍宝箱;速度提现礼品,1
tiehuan;立刻解锁大量优惠,1
立刻获得2倍代金券;收集奖励,1
刀剑对决，狭路相逢;立刻抽奖双倍宝箱;menu_twoPlayer,1
UIPShortcut;ui_hc_biaoti2;速度领取更多宝箱,1
限时分享代金券,1
ShuXingiiiccclllhhhssja;限时分享大量大礼;立刻点击大量奖励,1
sugges6;立刻解锁限量大礼;立刻得到惊喜,1
立刻购买大量机会;快来获得2倍奖励,1
立马获得更多奖品,1
立马得到双倍宝箱;快速抽奖2倍惊喜,1
马上提现收益;立刻分享翻倍福利,1
限时抽奖2倍收益;快速获得翻倍礼物,1
自动点击免费惊喜,1
确认关闭;速度解锁双倍优惠;stargray,1
现在复活双倍金币,1
MG_NativeAd;btnPanel;bg_guize;截屏空间不足;share_button;ndLoadingUI;圆角矩形;再次获取礼物,1
速度购买免费礼品;按钮_返回;立马得到双倍收益,1
homebtn;自动解锁2倍财富;立刻得到大量装备,1
中的所有条款;bf7MrKEQgimO;快速分享双倍惊喜,1
速度收集限量优惠,1
轻松获得优惠;StageMgr;zhaochabg_dailytask,1
轻松提现翻倍机会,1
立刻解锁双倍机会,1
自动解锁更多奖励;快速提现2倍宝箱,1
login_mail_icon;快来收集海量机会;challengeRecord;视频升级;ic_fail_page_btn;自动购买双倍装备;conver;opt,1
速度解锁翻倍大礼,1
快来获取限量奖励,1
firstFrame;立刻得到大量福利;这边提现装备,1
现在获得更多礼品;轻松获取大量现金;内容,1
现在抽奖更多收益;weightNode;速度复活海量代金券,1
马上得到双倍现金;ad_cell,1
left_spr;自动领取海量礼物;j23,1
限时领取更多机会,1
自动抽奖翻倍大礼;速度解锁限量机会;BlockInputs,1
立刻领取更多优惠,1
轻松抽奖限量礼物;立刻获得海量奖品,1
自动领取双倍优惠;速度收集翻倍奖品,1
再次收集免费金币;img_score;new_game_btn;现在收集大量奖品;XiYouBtn;hp_bg;合成,1
rankLeft_btn;describeLabel;words;自动点击双倍红包;为了向用户投放更加精准的个性化广告，可能收集以下用户信息：;CoinBuy;wvpM9DxhfAWNgr,1
horBotPanel;钻石不足;BtnHitFly;点点我提现装备;title 1;sanbei;cj_tudisaoma;xVOfxXMUhAcN,1
重新来过;快来购买优惠;快速领取双倍红包,1
强力治疗;现在购买翻倍机会;Bu03scjRNwDFvrVP;ContentBg;«Соглашение об обслуживании»;快来得到免费金币;coinLabel,1
item_video;再次点击大量惊喜;w7;sv-friends;标题_红包;fbvOEow3miP;conButton,1
快速解锁宝箱;速度获得海量大礼,1
马上分享翻倍红包;速度获取免费财富,1
自动点击2倍礼品,1
morebackBtnTop;快来收集机会;5点,1
imgLevel;此处获得金币,1
addMission7;labTier;操作指引;立刻点击双倍奖励;moregame;前   往;menu_record,1
点我获得优惠,1
快点我抽奖收益,1
快来获取代金券,1
点击分享奖品;自动分享翻倍收益,1
轻松购买免费优惠,1
快速复活海量奖品;qPBQJe7L8lxYDiTZ;立马提现双倍金币;toumingBgGift;labName;sanchuanggui-14;pictureLayer,1
限时收集限量大礼,1
loading;星际战舰保卫战;tc_icon_d2;pin_pointer;WaterTable;settingLayer;轻松领取更多收益,1
cup1;限时提现免费收益,1
dialog;zzcNew Label;store_back;pageGameOver;zzccoin_4;zMoreGamePanelGDDressupm;快速领取海量收益,1
暂时使用;此处领取优惠,1
rankListRetry;快来收集双倍礼品;Star,1
bloodLabel;自动获取收益,1
快速获得翻倍红包;轻松得到海量金币,1
text_continue;btnGameFall;快来解锁更多机会,1
立刻复活双倍装备;chengjiu-chatu3;快速分享双倍奖励,1
限时复活免费财富,1
此处获得福利;Btn_back,1
strongItemhas;引导_手指;速度分享2倍收益,1
轻松获得更多收益;点击获取礼品,1
再次购买2倍礼品,1
2倍现金;HRoot;SiyecaoSprite,1
限时抽奖优惠;这里提现奖品,1
自动分享翻倍福利;UI_teach_finger;现在抽奖双倍奖励,1
立刻领取红包;分享图标;快速得到海量金币,1
快速获得翻倍奖励;现在分享限量宝箱,1
再次获得限量宝箱;马上解锁免费礼物;icon-close,1
openBox;anniu4;chapter15;立马解锁大礼;pic_popup_title_di1;tanchuang-zi-canrenjujue;德克萨斯,1
changeSubject;cgItem;快速抽奖2倍礼品,1
立马提现红包,1
轻松复活大量收益,1
快速复活更多礼品;点击解锁奖品,1
自动获得限量收益;yongbing,1
labRevive;马上分享2倍奖励;快来购买免费奖品,1
再次分享更多大礼,1
版本号：v1.0.1;clickBtn;button body 拷贝 2 copy;立刻得到大量奖品;返回主菜单;DI;toggle6,1
再次收集大量惊喜,1
立刻得到翻倍金币,1
aim_score;PlayerSetting;txt_tips;现在抽奖更多礼物;lb_8;txtX2;轻松解锁限量惊喜;kk,1
速度提现大量礼品,1
马上提现双倍奖励;selectBtn;限时点击限量红包,1
马上提现翻倍奖励;解锁红包;btnWeiXiuDown,1
pic_dingtiao;自动提现2倍装备;马上获取大量收益,1
快来获取限量优惠;快速提现红包,1
现在获得翻倍宝箱;速度获得大量机会;存档,1
轻松复活免费机会,1
自动复活代金券;MapButton_0;轻松解锁大量礼物,1
立马得到大量奖励;用户隐私协议;ArmoryShopSign,1
马上得到限量大礼;现在提现大量装备;carview,1
再次收集2倍宝箱,1
轻松抽奖海量奖励,1
限时分享翻倍礼物;立刻获取免费机会;btn_short_video,1
立刻提现免费收益;快来获得翻倍奖品;g17,1
HmMu8K1ZCyVD;News;立刻提现免费礼品;TaskItem;xSKsGMXbV41rRt8y;labelTImes;操作指引;skillNode,1
立马复活限量礼品;热门推荐;立刻得到海量大礼,1
awardbg;立刻收集翻倍优惠;马上抽奖免费财富,1
现在领取更多机会;立刻获得限量礼物;bg_top,1
得到代金券,1
自动获得限量福利;无视频;限时提现限量宝箱,1
makemoney;text_invite1;PopTips;自动得到海量大礼;btn_normal;快速解锁双倍金币;innerNative;关闭隐私,1
马上解锁大量装备;BtnShare copy;sprite_bg,1
限时获取海量奖励;vibrate_off,1
立马收集限量礼品,1
自动获取大量财富;uiWxPush;立刻点击2倍福利,1
play单个按钮;轻松分享大量红包,1
限时分享更多装备;itemNode;修马蹄;这边获取机会;joe8_arrow;qd_btn_guanBi;camera1;languageToggle,1
快速复活双倍奖品;RE,1
速度抽奖大量机会;btn1;马上分享大量大礼,1
text;主界面;DASHABI5;HEISEDABEIJING;自动复活惊喜;1_bg;NewTaskPrizeList,1
限时抽奖限量优惠;轻松获取免费礼品,1
store_item_panel_17;现在解锁更多优惠;立马获得惊喜,1
现在领取限量奖品;刀剑对决，狭路相逢;速度获取,1
ren;自动获取翻倍礼物,1
立马获取免费礼品,1
马上抽奖大量礼物,1
node_rank;再次购买双倍红包;oCfhrPXyudgk,1
马上解锁大量金币;再次得到更多礼品,1
labelProgress;立马抽奖限量装备,1
快速购买更多礼品;版本号v1.0.0;轻松获得双倍机会,1
快来分享限量红包;open-vip-btn,1
btnScrollView;CarlCollects;gather;daojulan;btnTryKnifeSure;scrollBtns;快速抽奖大量奖励,1
立马复活双倍红包;立马提现双倍红包,1
task.receive;现在解锁双倍收益;Ads list,1
快速领取金币;UIBoxReward,1
frame_daojukuang_haoyouliwu;yueliang;轻松点击大量礼物;btn_cx;net_name;game_share_video;限时抽奖双倍优惠,1
喜欢这个皮肤就去兑换吧;排行榜背景;双倍金币,1
选择3;限时获得更多礼品;马上提现海量收益,1
