text,label
bn1;banzi_2;banzi_3;icon_2;banzi_1,0
icon_2;nextNode,0
icon_2;overNode,0
label;shi;bn1,0
Li40Bg;banzi_1;bnShare1;IntroduceBg;bnShare2;icon_9;bn2;bnAd2;PauseBg;hei;bnAd1;bn4;Main Camera;wnqlzL;MainLiBg;zhiyin;火柴人;label;英雄侠;game_icon2;bnAd1;bnAd2;Canvas,0
banzi_1;shi;label;label;icon_3;bn2;banzi_1,0
banzi_1;bn4;介绍玩法;label;zhiyin;bn2;IntroduceBg,0
banzi_1;bn2;返  回;label;icon_4;bn4;IntroduceBg,0
label;banzi_3;icon_2;banzi_2;label;icon_3;bn1;banzi_1,0
Li40Bg;banzi_1;bnShare1;IntroduceBg;bnShare2;icon_9;bn2;bnAd2;bnAd1;PauseBg;hei;Main Camera;wnqlzL;MainLiBg;zhiyin;开始游戏;label;bn4;Canvas,0
Li40Bg;banzi_1;bnShare1;IntroduceBg;bnShare2;icon_9;bn2;bnAd2;bnAd1;PauseBg;hei;bn4;Main Camera;wnqlzL;MainLiBg;zhiyin;邀请好友;icon_5;label;分享炫耀;bnShare1;bnShare2;Canvas,0
Li40Bg;banzi_1;bnShare1;IntroduceBg;bnShare2;icon_9;bnAd2;bnAd1;PauseBg;hei;bn4;Main Camera;wnqlzL;MainLiBg;zhiyin;icon_11;label;每日签到;bn2;Canvas,0
Li40Bg;banzi_1;bnShare1;IntroduceBg;bnShare2;bn2;bnAd2;bnAd1;PauseBg;hei;bn4;Main Camera;wnqlzL;MainLiBg;zhiyin;label;icon_9;Canvas,0
banzi_2;bn4;icon_7;label;继续游戏;bn1;banzi_1,0
label;icon_2;banzi_1,0
bn1;banzi_2;重新开始;label;bn4;banzi_1,0
banzi_3;banzi_2;label;已签到;icon_2;banzi_1,0
label;banzi_3;bn1;banzi_2;icon_2;banzi_1,0
spLogo;img_shiling;ndLoadingUI;btnRepairGame;lbVersion;LoadingBG;btnCustomServer;lbSysInfo;New Sprite;btnReLogin;btn_Head_BG<Sprite>;UIRoot,0
btnRepair,0
btn_Head_BG<Sprite>;spLogo;img_shiling;ndLoadingUI;btnRepairGame;lbVersion;LoadingBG;btnReLogin;lbSysInfo;btnCustomServer;UIRoot,0
btn_Head_BG<Sprite>;spLogo;img_shiling;ndLoadingUI;lbVersion;LoadingBG;lbSysInfo;btnReLogin;btnCustomServer;btnRepairGame;UIRoot,0
打开结算页;测试;跳过;刷新;提示按钮;提示;选择关卡;Background,0
刷新;测试;跳过;提示按钮;打开结算页;提示;选择关卡;Background,0
跳过;测试;刷新;提示按钮;打开结算页;提示;选择关卡;Background,0
提示;测试;跳过;刷新;提示按钮;打开结算页;选择关卡;Background,0
MyBanner;Canvas;wxRankNode;DebugView;Main Camera;loading;wxSubContextView,0
skillIcon;gameset;skillInfo;doublereward;reeward;okBtn;bgSprite,0
video;close;doublereward,0
Tips;close;gameset;skillIcon;skillInfo;cancelBtn;使 用;video1;New Label;okBtn;bgSprite,0
close;gameset;skillIcon;skillInfo;cancelBtn;okBtn;今日不再提示;New Label;New Sprite;showTips;Tips;bgSprite,0
Tips;close;gameset;skillIcon;skillInfo;okBtn;cancelBtn;放弃使用;New Sprite;New Label;close;cancelBtn;bgSprite,0
rewardIcon;恭喜突破历史最高分数再接再厉！;New Sprite;New Label;close;rewardDoubleBtn;New Sprite;New Label;cancelBtn;node,0
rewardIcon;恭喜突破历史最高分数再接再厉！;New Sprite;New Label;rewardDoubleBtn;cancelBtn;close;node,0
rewardIcon;恭喜突破历史最高分数再接再厉！;New Sprite;New Label;close;cancelBtn;rewardDoubleBtn;node,0
rewardIcon;New Sprite;New Label;close;bg;cancel;New Sprite;reward;video3;share;rewardBtn;SkillReturnUI,0
rewardIcon;New Sprite;New Label;close;bg;rewardBtn;cancel;New Sprite;New Label;close;cancel;SkillReturnUI,0
tips;bombNum;select;icon;bombGet;bombValue;tipsinfo;bombBtn,0
tipbg;refrashNum;icon;refrashValue;refrashGet;refrashBtn,0
video_reward;extBlockTips;bombNum;extBlock,0
mask;Center;Bottom;Top;yuanmask;redDot;arrow;bg_12;moreReward;bg_12;BlockTableUI,0
score;ToMiniProgramUI;best;back;Top,0
tipImage;所有形状无法摆放到棋盘;tip;mask;maskTip;放弃尝试;Label;cancelbtn;mask,0
PrivacyPolicy;gameset;closeBtn;sound;version;隐私政策;返回主页;New Sprite;New Label;backBtn;bgSprite,0
PrivacyPolicy;gameset;sound;version;backBtn;隐私政策;closeBtn;bgSprite,0
gameset;closeBtn;sound;version;backBtn;chessbgmask;PrivacyPolicy;隐私政策;bgSprite,0
New Label;音效;soundState;soundbg;soundEnable;soundsetbtn;sound,0
rankbtnbg;scoreInfo;gameover;retryBtn;bg;shareBtn;New Sprite;close;node,0
rankbtnbg;scoreInfo;close;gameover;retryBtn;bg;shareBtn;node,0
rankbtnbg;scoreInfo;close;gameover;bg;shareBtn;再来一局;New Label;retryBtn;node,0
rankbtn;rankbtnbg,0
retrybtn;好的;ok,0
retrybtn;去休息;ok,0
retrybtn;ok;去分享,0
取消;New Label;closebtn;close,0
tips;bombNum;select;icon;bombValue;infoTips;bombGet;item1,0
paintGet;paintValue;paintNum;select;item2,0
rainbowGet;rainbowValue;rainbowNum;item3,0
level;aim;board;rewardlabel;levelinfolabel;ContinueUI;score;top;passLabel;mask;ToMiniProgramUI;skillitem;pauseBtn;GameTableUI,0
mask;差一点点就过关哦~;tip;masktip;放弃尝试;Label;cancelBtn;mask,0
continuelabel;bg;newBtn;continueBtn;ContinueUI,0
continuelabel;bg;continueBtn;newBtn;ContinueUI,0
bg_12;热门推荐;bg;title;游戏中心;关 闭;New Label;closeBtn;animRoot,0
rewardIcon;New Sprite;scoreLabel;New Label;close;恭喜完成当日活跃任务;rewardBtn;New Sprite;New Label;video3;share;rewardDoubleBtn;node,0
rewardIcon;New Sprite;scoreLabel;New Label;rewardDoubleBtn;close;恭喜完成当日活跃任务;New Sprite;New Label;rewardBtn;node,0
rewardIcon;New Sprite;scoreLabel;New Label;rewardDoubleBtn;恭喜完成当日活跃任务;rewardBtn;close;node,0
bottom;qiandao;startBlockBtn;right;startBtn;left;bbs;top;tousu;starpoint;sprite;联系客服;New Sprite;New Label;kefu;MainUI,0
rankBtn,0
shareBtn,0
bottom;startBlockBtn;right;startBtn;left;kefu;bbs;top;tousu;starpoint;sprite;Common_btn_qiandao;qiandao;MainUI,0
New Label;close;lostTime;gamefailed;quan;cancel;video3;share;continueBtn;node,0
continueBtn;New Label;close;lostTime;gamefailed;quan;cancel;放弃尝试;Label;close;cancel;node,0
rewardIcon;New Sprite;scoreLabel;New Label;rewardDoubleBtn;close;请注意适当休息哦~;rewardBtn;tips;New Label;tipBtn;node,0
tipBtn;rewardIcon;New Sprite;scoreLabel;New Label;close;请注意适当休息哦~;rewardBtn;New Sprite;New Label;rewardDoubleBtn;node,0
tipBtn;rewardIcon;New Sprite;scoreLabel;New Label;close;rewardDoubleBtn;请注意适当休息哦~;rewardBtn;New Sprite;New Label;rewardBtn;close;node,0
closeBtn;bg;itemroot;claimBtn;tips;New Label;tipBtn;DailyRewardUI,0
tipBtn;itemroot;bg;claimBtn;closeBtn;DailyRewardUI,0
closeBtn;rankSprite;grouprankbtn;bg;friendrankbtn;sprite;邀请好友;New Label;shareBtn;RankUI,0
rankSprite;grouprankbtn;bg;friendrankbtn;shareBtn;sprite;closeBtn;RankUI,0
item3;close;item5;arrowsprite;item4;item2;item1;bgsprite,0
item3;item1;close;item5;arrowsprite;item4;item2;bgsprite,0
item1;close;item5;arrowsprite;item4;item2;item3;bgsprite,0
item3;item1;close;item5;arrowsprite;item2;item4;bgsprite,0
item3;item1;close;arrowsprite;item4;item2;item5;bgsprite,0
item3;item1;item5;arrowsprite;item4;item2;close;bgsprite,0
startGame;Canvas;background;DaiLiu;Main Camera,0
moreBtn;UI_node;shareNode;ebmQOCRhEiL;rock;bottomView;jinL83YBIMw42,0
shareNode;UI_node;ebmQOCRhEiL;rock;bottomView;jinL83YBIMw42;moreBtn,0
rock;UI_node;shareNode;ebmQOCRhEiL;bottomView;jinL83YBIMw42;moreBtn,0
jinL83YBIMw42;UI_node;shareNode;ebmQOCRhEiL;rock;bottomView;moreBtn;guide,0
shareBtn;LEkjeRvtrnAhal5;sd94SDy7NtHAB;bg;recommend,0
sd94SDy7NtHAB;LEkjeRvtrnAhal5;shareBtn;bg;recommend,0
return;bg;randomGame;horizontal;fNkmsX9cfVI,0
randomGame;bg;return;horizontal;fNkmsX9cfVI,0
testbutton;gameworld;life;player;score;bg;touch;hinder;Background,0
revivalbutton;revival;mask;scoretitle;endbutton;score;Background;ad;share,0
endbutton;revival;mask;scoretitle;score;revivalbutton;Background,0
invitefrends;end;mask;highscore;thisscore;gameover;Background,0
toLoading;Canvas;revival;end;background_base;Main Camera;gameworld;gameDaoLiu,0
return;bg;randomGame;horizontal;fNkmsX9cfVI,0
randomGame;bg;return;horizontal;fNkmsX9cfVI,0
moreItem1;wupin-1-5;Mask;name,0
startGame;Canvas;background;DaiLiu;Main Camera,0
moreBtn;UI_node;shareNode;rock;bottomView;wvpM9DxhfAWNgr;fw6p0itWxUj,0
shareNode;UI_node;rock;bottomView;wvpM9DxhfAWNgr;fw6p0itWxUj;moreBtn,0
rock;UI_node;shareNode;bottomView;wvpM9DxhfAWNgr;fw6p0itWxUj;moreBtn,0
fw6p0itWxUj;UI_node;shareNode;rock;bottomView;wvpM9DxhfAWNgr;moreBtn;guide,0
shareBtn;X4iLKY2Amhg9;Hzk5iKcZpanA2N;bg;recommend,0
Hzk5iKcZpanA2N;X4iLKY2Amhg9;shareBtn;bg;recommend,0
return;bg;randomGame;horizontal;nj0PB5SrmaYN,0
randomGame;bg;return;horizontal;nj0PB5SrmaYN,0
testbutton;gameworld;life;player;score;bg;touch;hinder;Background,0
revivalbutton;revival;mask;scoretitle;endbutton;score;Background;ad;share,0
endbutton;revival;mask;scoretitle;score;revivalbutton;Background,0
invitefrends;end;mask;highscore;thisscore;gameover;Background,0
toLoading;Canvas;revival;end;background_base;Main Camera;gameworld;gameDaoLiu,0
return;bg;randomGame;horizontal;nj0PB5SrmaYN,0
randomGame;bg;return;horizontal;nj0PB5SrmaYN,0
moreItem1;wupin-1-5;Mask;name,0
cup2;cup3;cup1;showTable;cup2;cup3;cup1;ball,0
btn;startLayer;logo,0
btn;overLayer;本次得分：;label;filter,0
jiantou-1;icoSprite;bg;titleLabel;timeLabel;item,0
dayTimeLabel;solvedPanel;calendarIco;Daily Completed;titleLabel;btnPlayGame;dayTimeLabel;dui-1;label;Today's puzzle solved;set_di;Return tomorrow for a new Daily Puzzle;btnPlayGame;solvedPanel;dailyCompletedPanel,0
fenggexian;hpNode;contentLabel;deleteBtn;mail_already_get;bg;titleLabel;jiantou-2;timeLabel;Background;claimBtn;readMailNode,0
fenggexian;hpNode;claimBtn;contentLabel;mail_already_get;bg;titleLabel;jiantou-2;timeLabel;Background;deleteBtn;readMailNode,0
dailyCompletedPanel;helpBtn;shezhi;tetrisName;liBao;mail;rank;Feedback;Label;Feedback;topNode,0
descLabel;biaoti-da3;New EditBox;maskBg;bg;X;Background;returnBtn;FeedbackPanel,0
dailyCompletedPanel;helpBtn;Feedback;shezhi;tetrisName;mail;rank;liBao;topNode,0
dailyCompletedPanel;helpBtn;Feedback;shezhi;tetrisName;liBao;rank;ic_home_red_dot;mail;topNode,0
FeedbackPanel;mailPanel;btnGameFall;topNode;achievementPanel;otherGameNode;btnScrollView;btnContinue;bg;Main Camera;btnAction;background;TestButton;Background;btnPlayWithFriend;share;content;Canvas,0
biaoti-da3;descLabel;bg;maskBg;Background;returnBtn;AlertPanel,0
contactLabel;loadLabel;content;maskBg;bg;kuang-1;toggleContainer;playBtn;New Button;baseinfo_bg1;returnBtn;addHpValue;New EditBox;hp_1;X;readMailNode;设置;descLabel;biaoti-da3;titleLabel;Background;guangbi;returnBtn;clostBtn;btn1;X;FeedbackPanel;mailPanel;HelpPanel;biaoti-da3;AddHPPanel;HistoryPanel;achievementPanel,0
timeLabel;hp_bg;hpValue;hp;add;hp_bg,0
dailyCompletedPanel;Feedback;shezhi;tetrisName;liBao;mail;rank;wenhao;helpBtn;topNode,0
dailyCompletedPanel;helpBtn;Feedback;tetrisName;liBao;mail;rank;shezhi;topNode,0
dailyCompletedPanel;helpBtn;Feedback;shezhi;tetrisName;liBao;mail;rank;topNode,0
hpNode;claimBtn;contentLabel;deleteBtn;mail_already_get;bg;titleLabel;fenggexian;timeLabel;jiantou-2;jiantou-2;readMailNode,0
btnGameFall;btnPlayWithFriend;otherGameNode;btnAction;btnContinue;content,0
btnGameFall;btnContinue;btnPlayWithFriend;otherGameNode;btnAction;content,0
btnContinue;btnPlayWithFriend;otherGameNode;btnAction;btnGameFall;content,0
btnPlayOtherGame3;btnPlayOtherGame1;btnPlayOtherGame2;btnPlayOtherGame3;btnPlayOtherGame1;btnPlayOtherGame2;otherGameNode,0
FeedbackPanel;mailPanel;topNode;btnScrollView;bg;Main Camera;achievementPanel;background;share;TestButton;Canvas,0
contactLabel;descLabel;biaoti-da3;bg;kuang-1;X;returnBtn;New Button;HelpPanel,0
slidebarAD;biaoti-da3;set_di;label3;label2;kuang-1;bg;hp_1;label1;btn;SlideBarRewardPanel,0
itemLayout;SCORE;set_di;levelLabel;btnAction;page_1,0
addHpValue;descLabel;biaoti-da3;maskBg;bg;hp_1;btn1;playBtn;AddHPPanel,0
item;designLabel;bg;设计师:游鱼;levelLabel;item;content,0
Feedback;fanhui;Background;returnBtn;top,0
returnBtn;同步关卡数据;Label;Feedback;top,0
bg;top;content;Main Camera;关卡;titleLabel;Canvas,0
timeLabel;hp_bg;hpValue;hp;add;hp_bg,0
yingle;itemIco;bombState;valueLabel;bg;frame;item,0
rewardAD;nextRechLabel;descLabel;shezhi;积分达到：;jiangbei;titleLabel;rewardBlockCountLabel;levelLabel;returnBtn;ball_bg;ball_gray;ballMask;rewardBlock;ballNode;rewardContainer;top,0
descLabel;biaoti-da3;replayBtn;maskBg;jiangbei;bg;returnBtn;shareLabel;share;shareButton;resultPanel,0
ballNode;descLabel;New Label;biaoti-da3;replayBtn;shezhi;maskBg;jiangbei;Game Over;bg;levelLabel;shareButton;fanhui;Background;returnBtn;guangbi-1;biaoti-da3;resultPanel;top,0
nextRechLabel;descLabel;积分达到：;rewardBlock;titleLabel;rewardBlockCountLabel;video_ico;rewardBlockCountLabel;rewardAD;rewardContainer,0
descLabel;biaoti-da3;maskBg;bg;countDownBG;returnBtn;Cancel;lineSprite;label;noBtn;continuePanel,0
ballNode;descLabel;biaoti-da3;replayBtn;shezhi;maskBg;bg;levelLabel;returnBtn;shareButton;jiangbei;resultPanel;top,0
jiangbei;returnBtn;ballNode;levelLabel;shezhi;top,0
timeLabel;hp_bg;hpValue;hp;add;hp_bg,0
descLabel;biaoti-da3;noBtn;maskBg;bg;countDownBG;returnBtn;continuePanel,0
descLabel;biaoti-da3;maskBg;jiangbei;bg;returnBtn;shareButton;replayBtn;resultPanel,0
playBtn;addHpValue;descLabel;biaoti-da3;maskBg;bg;hp_1;btn1;AddHPPanel,0
addHpValue;descLabel;biaoti-da3;maskBg;bg;hp_1;btn1;playBtn;AddHPPanel,0
timeLabel;hp_bg;hpValue;hp;add;hp_bg,0
startGame;Canvas;background;DaiLiu;Main Camera,0
moreBtn;UI_node;shareNode;A6scpwofbA0u4;bottomView;rock;q4b6G7EQWeUyn,0
shareNode;UI_node;A6scpwofbA0u4;bottomView;rock;q4b6G7EQWeUyn;moreBtn,0
rock;UI_node;shareNode;A6scpwofbA0u4;bottomView;q4b6G7EQWeUyn;moreBtn,0
q4b6G7EQWeUyn;UI_node;shareNode;A6scpwofbA0u4;bottomView;rock;moreBtn;guide,0
shareBtn;bOitBolRPQA;bg;kmkVzdwb2jYv;recommend,0
kmkVzdwb2jYv;bOitBolRPQA;shareBtn;bg;recommend,0
return;bg;randomGame;horizontal;WSWudDiyjqfNJ,0
randomGame;bg;return;horizontal;WSWudDiyjqfNJ,0
toLoading;Canvas;revival;end;background_base;Main Camera;gameDaoLiu;game,0
return;bg;randomGame;horizontal;WSWudDiyjqfNJ,0
randomGame;bg;return;horizontal;WSWudDiyjqfNJ,0
startGame;Canvas;background;DaiLiu;Main Camera,0
moreBtn;UI_node;shareNode;rock;bottomView;yaWxlYQz7c0kbJ;ftuishx8Oz1UYDw,0
shareNode;UI_node;rock;bottomView;yaWxlYQz7c0kbJ;moreBtn;ftuishx8Oz1UYDw,0
rock;UI_node;shareNode;bottomView;yaWxlYQz7c0kbJ;moreBtn;ftuishx8Oz1UYDw,0
ftuishx8Oz1UYDw;UI_node;shareNode;rock;bottomView;yaWxlYQz7c0kbJ;moreBtn;guide,0
shareBtn;tsQChNYGowOS8FWu;YAHJcaLOj8in;bg;recommend,0
YAHJcaLOj8in;tsQChNYGowOS8FWu;shareBtn;bg;recommend,0
return;bg;randomGame;horizontal;MfcOvAt7K3E,0
randomGame;bg;return;horizontal;MfcOvAt7K3E,0
testbutton;gameworld;life;player;score;bg;touch;hinder;Background,0
revivalbutton;revival;mask;scoretitle;endbutton;score;Background;ad;share,0
endbutton;revival;mask;scoretitle;score;revivalbutton;Background,0
invitefrends;end;mask;highscore;thisscore;gameover;Background,0
toLoading;Canvas;revival;end;background_base;Main Camera;gameworld;gameDaoLiu,0
return;bg;randomGame;horizontal;MfcOvAt7K3E,0
randomGame;bg;return;horizontal;MfcOvAt7K3E,0
toLoading;Canvas;background_base;gameDaoLiu;Main Camera,0
return;bg;randomGame;horizontal;WSWudDiyjqfNJ,0
randomGame;bg;return;horizontal;WSWudDiyjqfNJ,0
startGame;Canvas;background;DaiLiu;Main Camera,0
moreBtn;UI_node;shareNode;A6scpwofbA0u4;bottomView;rock;q4b6G7EQWeUyn,0
shareNode;UI_node;A6scpwofbA0u4;bottomView;rock;q4b6G7EQWeUyn;moreBtn,0
rock;UI_node;shareNode;A6scpwofbA0u4;bottomView;q4b6G7EQWeUyn;moreBtn,0
q4b6G7EQWeUyn;UI_node;shareNode;A6scpwofbA0u4;bottomView;rock;moreBtn;guide,0
shareBtn;bOitBolRPQA;bg;kmkVzdwb2jYv;recommend,0
kmkVzdwb2jYv;bOitBolRPQA;shareBtn;bg;recommend,0
return;bg;randomGame;horizontal;WSWudDiyjqfNJ,0
randomGame;bg;return;horizontal;WSWudDiyjqfNJ,0
toLoading;Canvas;end;resurgence;gameDaoLiu;Main Camera;game,0
return;bg;randomGame;horizontal;MqyxRu5AE1YUjBcQ,0
randomGame;bg;return;horizontal;MqyxRu5AE1YUjBcQ,0
toLoading;Canvas;revival;end;background_base;Main Camera;gameworld;gameDaoLiu,0
return;bg;evlOQkxuBHW4rF;horizontal;randomGame,0
randomGame;bg;evlOQkxuBHW4rF;horizontal;return,0
moreItem1;wupin-1-5;Mask;name,0
startGame;Canvas;background;DaiLiu;Main Camera,0
moreBtn;UI_node;pPaeSBT3W9z6LJ;crvWBAcdzCj;shareNode;rock;bottomView,0
shareNode;UI_node;pPaeSBT3W9z6LJ;crvWBAcdzCj;rock;bottomView;moreBtn,0
rock;UI_node;pPaeSBT3W9z6LJ;crvWBAcdzCj;shareNode;bottomView;moreBtn,0
crvWBAcdzCj;UI_node;pPaeSBT3W9z6LJ;shareNode;rock;bottomView;moreBtn;guide,0
shareBtn;SKD8prFzfYEu;bg;Alw0fUJMHp34G;recommend,0
Alw0fUJMHp34G;SKD8prFzfYEu;shareBtn;bg;recommend,0
return;bg;evlOQkxuBHW4rF;horizontal;randomGame,0
randomGame;bg;evlOQkxuBHW4rF;horizontal;return,0
btnGaoxiao;btnXinli;btnRenzhi;default;select;btnGaoxiao;btnXinli;btnRenzhi;bottom,0
btnUser;bg;趣味测试;name;Background;btnShare;top,0
bg;趣味测试;btnShare;name;btnUser;top,0
startGame;Canvas;background;DaiLiu;Main Camera,0
moreBtn;UI_node;shareNode;rock;bottomView;UVsbcHJzvnf4udSl;aCuEliR1DX5erP,0
shareNode;UI_node;rock;bottomView;UVsbcHJzvnf4udSl;aCuEliR1DX5erP;moreBtn,0
rock;UI_node;shareNode;bottomView;UVsbcHJzvnf4udSl;aCuEliR1DX5erP;moreBtn,0
aCuEliR1DX5erP;UI_node;shareNode;rock;bottomView;UVsbcHJzvnf4udSl;moreBtn;guide,0
shareBtn;m7EgqaHVYDk;iq6HwhGmBIJCt;bg;recommend,0
iq6HwhGmBIJCt;m7EgqaHVYDk;shareBtn;bg;recommend,0
return;bg;randomGame;horizontal;SWBLMsPN8fYIv,0
randomGame;bg;return;horizontal;SWBLMsPN8fYIv,0
toLoading;Canvas;revival;end;background_base;Main Camera;gameDaoLiu;game,0
return;bg;randomGame;horizontal;PbmM2W5gwcfQ,0
randomGame;bg;return;horizontal;PbmM2W5gwcfQ,0
startGame;Canvas;background;DaiLiu;Main Camera,0
moreBtn;UI_node;F7ILKPXtV6FmObTk;shareNode;rock;bottomView;X2y1KzUJFQ7sD3W,0
shareNode;UI_node;F7ILKPXtV6FmObTk;rock;bottomView;X2y1KzUJFQ7sD3W;moreBtn,0
rock;UI_node;F7ILKPXtV6FmObTk;shareNode;bottomView;X2y1KzUJFQ7sD3W;moreBtn,0
X2y1KzUJFQ7sD3W;UI_node;F7ILKPXtV6FmObTk;shareNode;rock;bottomView;moreBtn;guide,0
shareBtn;TXBY9fPQnygCM;BU21pDLmdN0ChW;bg;recommend,0
BU21pDLmdN0ChW;TXBY9fPQnygCM;shareBtn;bg;recommend,0
return;bg;randomGame;horizontal;PbmM2W5gwcfQ,0
randomGame;bg;return;horizontal;PbmM2W5gwcfQ,0
res_bt;resurgence;zi-1-5;QxzJqeVFvO7tfby;bg;video;share,0
toLoading;Canvas;end;resurgence;gameDaoLiu;Main Camera;game,0
return;bg;randomGame;horizontal;SWBLMsPN8fYIv,0
randomGame;bg;return;horizontal;SWBLMsPN8fYIv,0
moreItem1;wupin-1-5;Mask;name,0
gameOne;listGamename;logoMask;hotGame,0
toasted;quit_continue_high;隐私政策说明;New Label;deny;quit_back,0
toasted;deny;隐私政策说明;New Label;quit_continue_high;quit_back,0
New ScrollView;bg;back;page,0
tipsLabel;titleSprite;tipsSprite;bgSprite;tip;bg;Main Camera;lb_xiufu_tips;Background;btn_xiufu;Canvas,0
moreApp;bg;cell;join;call;com_cancle_btn;NewTaskPrizeList,0
timeOutTip;dsc;spine_bg;spine_car;bar;agreement;Wechat;Normal;Enter;bottom,0
运营单位：杭州卡日曲网络科技有限公司;OP;软著登记号：2016SR370107;运营单位：北京瑞金汇联科技有限公司             ;        备案号：鄂ICP备18011037号-3A;ICP;SoftNo;软著登记号：2016SR370107;        备案号：鄂ICP备18011037号-3A;软著登记号：2019SR0320992;ICP;SoftNo;CopyrightKs;CopyrightEx,0
private;隐私协议;label;和;同意;label copy;line;用户协议;user;text,0
label;和;用户协议;同意;label copy;user;line;private;隐私协议;text,0
bottom;unfold;logo;fold;byteminicoin;btn_service;Loading,0
layout;enter;editbox;bg;useOnlineConfig;more;close;MorePanel;TestLogin,0
wssRespLostRate;sub;add;title;响应包丢失概率（0.0 - 1.0 ）;sub;add;Rate,0
登陆后发作延迟（秒）;wssDelayTime;sub;add;title;sub;add;Delay,0
btn;Canvas;zhonggao;gun;title0;icon;Main Camera;bg0;title;beginbtn,0
icon;Canvas;btn;zhonggao;gun;title0;Main Camera;bg0;title;yinyueguan;yinyuekai,0
item;num;sc,0
Bg;top;Main Camera;contentbg;back;Canvas,0
红包（个）;Title;Explain;Num;ExchangeButton;RedPackets,0
RedPackets;ExchangeAlert;Explain;Balance;Background;Main Camera;Back;Back;Back;Canvas,0
Icon;现金红包：;Label;Withdraw;Money,0
Icon;转赠金牌:;Label;Withdraw;RedPacket,0
Labels;Receive;Close;Content,0
Close;Labels;Receive;Content,0
Img;bubbleItem,0
ContentBg;Main Camera;Bg;fanhui1;Canvas,0
pause_btn;Canvas;gold;bloodNode;scoreLabel;gameNode;moreIcon;guideBg;Main Camera;gameBg;touchNode,0
gameFail_doubleReceiveBtn;doubleNode;doubleGold;doubleLabel,0
bg;myNode;label;bannerNativeAD;icon;touchButton;titleLabel;closeButton;image,0
closeButton;myNode;label;bannerNativeAD;icon;touchButton;bg;titleLabel;image;close,0
touch;bg;touchButton;myNode;label;icon;bg;touchButton;titleLabel;closeButton;touch;image;title;pingbi;touchLabel,0
closeButton;myNode;label;icon;bg;touchButton;titleLabel;touch;image;title;pingbi;close,0
lipingBtn;luPingEnd;luPingBegin,0
close;popbk;end;title;ScrollView,0
double;popbk;award;di;bg;free;title,0
free;popbk;award;double;di;bg;title,0
selectItem;wupin-1-6;Mask;name,0
SArRvUj01ik6lPGF;wupin-1-5;desc;Mask;name,0
return;return<Sprite>;bg;horizontal;UI4TmOAs0EqpGYH;dibanse;randomGame;UI4TmOAs0EqpGYH<Sprite>;bg<Sprite>;horizontal<Sprite>;randomGame<Sprite>,0
randomGame;randomGame<Sprite>;bg;horizontal;UI4TmOAs0EqpGYH;dibanse;return;UI4TmOAs0EqpGYH<Sprite>;bg<Sprite>;horizontal<Sprite>;return<Sprite>,0
startGame;Canvas;background;DaiLiu;Main Camera,0
moreBtn;UI_node;Ef6F3hNznxI;shareNode;rock;bottomView;q6swaSuhOZomTlK2,0
shareNode;UI_node;Ef6F3hNznxI;rock;bottomView;q6swaSuhOZomTlK2;moreBtn,0
rock;UI_node;Ef6F3hNznxI;shareNode;bottomView;q6swaSuhOZomTlK2;moreBtn,0
q6swaSuhOZomTlK2;UI_node;Ef6F3hNznxI;shareNode;rock;bottomView;moreBtn;guide,0
shareBtn;GBkJPcy198b;oaSrZoKucPYxz;bg;recommend,0
oaSrZoKucPYxz;GBkJPcy198b;shareBtn;bg;recommend,0
return;bg;randomGame;horizontal;LDWzowKypv5n,0
randomGame;bg;return;horizontal;LDWzowKypv5n,0
toLoading;Canvas;revival;end;background_base;Main Camera;gameDaoLiu;game,0
return;bg;randomGame;horizontal;MgEtdHk6R2zm5,0
randomGame;bg;return;horizontal;MgEtdHk6R2zm5,0
return;return<Sprite>;bg;horizontal;UI4TmOAs0EqpGYH;dibanse;randomGame;UI4TmOAs0EqpGYH<Sprite>;bg<Sprite>;horizontal<Sprite>;randomGame<Sprite>,0
randomGame;randomGame<Sprite>;bg;horizontal;UI4TmOAs0EqpGYH;dibanse;return;UI4TmOAs0EqpGYH<Sprite>;bg<Sprite>;horizontal<Sprite>;return<Sprite>,0
startGame;Canvas;background;DaiLiu;Main Camera,0
moreBtn;UI_node;C156hLV8Zt4abW;shareNode;rock;bottomView;xlZxEYaPGFknT,0
shareNode;UI_node;C156hLV8Zt4abW;rock;bottomView;xlZxEYaPGFknT;moreBtn,0
rock;UI_node;C156hLV8Zt4abW;shareNode;bottomView;xlZxEYaPGFknT;moreBtn,0
C156hLV8Zt4abW;UI_node;shareNode;rock;bottomView;xlZxEYaPGFknT;moreBtn;guide,0
shareBtn;eSHd5UToVfKLG;yALbzrKcJd6X51;bg;recommend,0
yALbzrKcJd6X51;eSHd5UToVfKLG;shareBtn;bg;recommend,0
return;bg;randomGame;horizontal;ioU0KQmPuwDe,0
randomGame;bg;return;horizontal;ioU0KQmPuwDe,0
testbutton;gameworld;life;player;score;bg;touch;hinder;Background,0
revivalbutton;revival;mask;scoretitle;endbutton;score;Background;ad;share,0
endbutton;revival;mask;scoretitle;score;revivalbutton;Background,0
invitefrends;end;mask;highscore;thisscore;gameover;Background,0
toLoading;Canvas;revival;end;background_base;Main Camera;gameworld;gameDaoLiu,0
return;bg;randomGame;horizontal;ioU0KQmPuwDe,0
randomGame;bg;return;horizontal;ioU0KQmPuwDe,0
